id,gender,monetary,recency,frequency,duration,purchase,recency2,monetary2,frequency2,predict222,recency3,monetary3,frequency3,predict555
13850,F,126,26,1,26,0,1,1,1,0.031884058,1,2,1,0
12624,F,159,34,1,34,0,1,1,1,0.031884058,1,2,1,0
13015,M,179,24,1,24,0,1,1,1,0.031884058,1,2,1,0
12642,F,136,24,1,24,0,1,1,1,0.031884058,1,2,1,0
13815,M,134,20,1,20,0,1,1,1,0.031884058,1,2,1,0
13638,F,125,18,1,18,0,1,1,1,0.031884058,1,2,1,0
12520,F,134,34,1,34,0,1,1,1,0.031884058,1,2,1,0
13368,F,177,30,1,30,0,1,1,1,0.031884058,1,2,1,0
12652,F,141,24,2,28,0,1,1,1,0.031884058,1,2,2,0
13402,F,180,22,2,24,0,1,1,1,0.031884058,1,2,2,0
13001,F,142,26,2,34,0,1,1,1,0.031884058,1,2,2,0
13080,F,115,30,2,34,0,1,1,1,0.031884058,1,2,2,0
13067,M,158,32,2,34,0,1,1,1,0.031884058,1,2,2,0
12738,F,176,22,2,28,0,1,1,1,0.031884058,1,2,2,0
13816,F,156,24,2,28,0,1,1,1,0.031884058,1,2,2,0
12701,M,123,24,2,30,0,1,1,1,0.031884058,1,2,2,0
13253,M,178,26,2,30,0,1,1,1,0.031884058,1,2,2,0
12869,F,125,24,2,28,0,1,1,1,0.031884058,1,2,2,0
13217,F,133,30,2,38,0,1,1,1,0.031884058,1,2,2,0
12272,M,141,28,2,30,0,1,1,1,0.031884058,1,2,2,0
13873,F,132,28,2,30,0,1,1,1,0.031884058,1,2,2,0
12131,F,178,26,2,32,0,1,1,1,0.031884058,1,2,2,0
12679,F,153,32,2,38,0,1,1,1,0.031884058,1,2,2,0
12543,M,174,36,2,38,0,1,1,1,0.031884058,1,2,2,0
12203,F,173,20,2,28,0,1,1,1,0.031884058,1,2,2,0
13753,F,135,22,2,24,0,1,1,1,0.031884058,1,2,2,0
13378,F,166,34,2,40,0,1,1,1,0.031884058,1,2,2,0
13395,F,134,22,2,28,0,1,1,1,0.031884058,1,2,2,0
13200,F,153,26,2,28,0,1,1,1,0.031884058,1,2,2,0
12386,F,140,24,2,30,0,1,1,1,0.031884058,1,2,2,0
13627,F,129,22,2,30,0,1,1,1,0.031884058,1,2,2,0
12073,F,178,26,2,28,0,1,1,1,0.031884058,1,2,2,0
12110,F,162,26,2,34,0,1,1,1,0.031884058,1,2,2,0
13452,M,159,32,2,36,0,1,1,1,0.031884058,1,2,2,0
12952,F,125,26,2,30,0,1,1,1,0.031884058,1,2,2,0
12630,M,132,32,2,34,0,1,1,1,0.031884058,1,2,2,0
13880,F,138,28,2,30,0,1,1,1,0.031884058,1,2,2,0
13715,M,114,24,2,28,0,1,1,1,0.031884058,1,2,2,0
13586,F,172,26,10,48,0,1,1,2,0.08,1,2,5,0
13667,F,163,22,10,62,0,1,1,2,0.08,1,2,5,0
12876,F,173,32,10,74,0,1,1,2,0.08,1,2,5,0
13101,F,180,36,10,66,0,1,1,2,0.08,1,2,5,0
13043,F,211,28,1,28,0,1,2,1,0.037344398,1,3,1,0
12352,M,211,32,1,32,0,1,2,1,0.037344398,1,3,1,0
13160,F,227,36,1,36,0,1,2,1,0.037344398,1,3,1,0
13323,M,225,18,1,18,0,1,2,1,0.037344398,1,3,1,0
12724,F,232,30,1,30,0,1,2,1,0.037344398,1,3,1,0
13386,M,188,22,1,22,0,1,1,1,0.031884058,1,3,1,0
13722,F,221,30,1,30,0,1,2,1,0.037344398,1,3,1,0
13717,M,198,30,1,30,0,1,1,1,0.031884058,1,3,1,0
12799,M,217,18,1,18,0,1,2,1,0.037344398,1,3,1,0
12578,F,241,22,1,22,0,1,2,1,0.037344398,1,3,1,0
13173,F,227,30,1,30,0,1,2,1,0.037344398,1,3,1,0
12641,M,210,34,1,34,0,1,2,1,0.037344398,1,3,1,0
13826,F,226,22,1,22,0,1,2,1,0.037344398,1,3,1,0
12457,F,242,22,1,22,0,1,2,1,0.037344398,1,3,1,0
13979,F,220,24,1,24,0,1,2,1,0.037344398,1,3,1,0
12093,F,234,26,1,26,0,1,2,1,0.037344398,1,3,1,0
12050,F,182,32,1,32,0,1,1,1,0.031884058,1,3,1,0
13063,M,213,20,1,20,0,1,2,1,0.037344398,1,3,1,0
13453,F,193,20,1,20,0,1,1,1,0.031884058,1,3,1,0
12545,M,191,20,1,20,0,1,1,1,0.031884058,1,3,1,0
13685,F,241,30,1,30,0,1,2,1,0.037344398,1,3,1,0
13474,M,209,22,1,22,0,1,1,1,0.031884058,1,3,1,0
13651,F,229,18,1,18,0,1,2,1,0.037344398,1,3,1,0
13192,F,183,18,1,18,0,1,1,1,0.031884058,1,3,1,0
13503,F,207,32,1,32,0,1,1,1,0.031884058,1,3,1,0
12668,F,201,32,1,32,0,1,1,1,0.031884058,1,3,1,0
12267,F,203,26,2,28,0,1,1,1,0.031884058,1,3,2,0
13808,F,230,30,2,34,0,1,2,1,0.037344398,1,3,2,0
12992,M,212,24,2,26,0,1,2,1,0.037344398,1,3,2,0
13337,F,222,22,2,26,0,1,2,1,0.037344398,1,3,2,0
13493,F,198,26,2,30,0,1,1,1,0.031884058,1,3,2,0
12032,M,195,18,2,20,0,1,1,1,0.031884058,1,3,2,0
13514,F,217,36,2,44,0,1,2,1,0.037344398,1,3,2,0
13040,F,214,22,2,26,0,1,2,1,0.037344398,1,3,2,0
13907,F,214,30,2,34,0,1,2,1,0.037344398,1,3,2,0
12302,M,195,24,2,32,0,1,1,1,0.031884058,1,3,2,0
12541,F,232,26,2,30,0,1,2,1,0.037344398,1,3,2,0
13122,F,237,36,2,40,0,1,2,1,0.037344398,1,3,2,0
12847,F,218,24,2,30,0,1,2,1,0.037344398,1,3,2,0
12971,F,228,26,2,28,0,1,2,1,0.037344398,1,3,2,0
12852,F,199,32,2,40,0,1,1,1,0.031884058,1,3,2,0
13456,M,220,28,2,32,0,1,2,1,0.037344398,1,3,2,0
13820,M,240,30,2,38,0,1,2,1,0.037344398,1,3,2,0
13069,F,212,32,2,38,0,1,2,1,0.037344398,1,3,2,0
12147,F,217,20,2,28,0,1,2,1,0.037344398,1,3,2,0
13643,F,198,24,2,30,0,1,1,1,0.031884058,1,3,2,0
12194,F,220,32,2,36,0,1,2,1,0.037344398,1,3,2,0
12417,M,229,30,2,32,0,1,2,1,0.037344398,1,3,2,0
13653,F,217,20,2,28,0,1,2,1,0.037344398,1,3,2,0
13209,F,188,18,2,22,0,1,1,1,0.031884058,1,3,2,0
12317,M,183,32,2,40,0,1,1,1,0.031884058,1,3,2,0
12777,F,187,28,2,34,0,1,1,1,0.031884058,1,3,2,0
13400,M,196,32,2,36,0,1,1,1,0.031884058,1,3,2,0
12209,M,192,34,2,40,0,1,1,1,0.031884058,1,3,2,0
13654,M,223,24,3,40,0,1,2,1,0.037344398,1,3,3,0
13258,F,195,34,4,50,0,1,1,2,0.08,1,3,3,0
12004,M,220,20,4,38,0,1,2,2,0.073275862,1,3,3,0
12689,F,184,18,5,30,0,1,1,2,0.08,1,3,3,0
12259,M,238,30,5,44,0,1,2,2,0.073275862,1,3,3,0
12629,F,205,24,3,34,0,1,1,1,0.031884058,1,3,3,0
12574,F,204,32,4,44,0,1,1,2,0.08,1,3,3,0
12142,F,218,20,3,34,0,1,2,1,0.037344398,1,3,3,0
12720,F,206,18,4,36,0,1,1,2,0.08,1,3,3,0
13855,F,213,28,3,34,0,1,2,1,0.037344398,1,3,3,0
13789,F,218,30,5,48,0,1,2,2,0.073275862,1,3,3,0
13995,F,214,32,5,48,0,1,2,2,0.073275862,1,3,3,0
12608,F,189,18,3,32,0,1,1,1,0.031884058,1,3,3,0
13108,M,183,30,5,44,0,1,1,2,0.08,1,3,3,0
13267,F,185,26,5,50,0,1,1,2,0.08,1,3,3,0
12197,F,230,28,5,54,0,1,2,2,0.073275862,1,3,3,0
12729,F,222,34,9,54,0,1,2,2,0.073275862,1,3,4,0
12595,M,208,28,9,60,0,1,1,2,0.08,1,3,4,0
12460,F,235,24,8,50,0,1,2,2,0.073275862,1,3,4,0
13133,F,186,22,6,56,0,1,1,2,0.08,1,3,4,0
12587,F,216,26,6,50,0,1,2,2,0.073275862,1,3,4,0
13712,F,229,22,8,58,0,1,2,2,0.073275862,1,3,4,0
12508,F,188,36,6,62,0,1,1,2,0.08,1,3,4,0
13572,M,191,34,7,70,0,1,1,2,0.08,1,3,4,0
12909,M,227,24,6,44,0,1,2,2,0.073275862,1,3,4,0
12691,F,206,26,8,66,0,1,1,2,0.08,1,3,4,0
12740,F,219,34,8,78,0,1,2,2,0.073275862,1,3,4,0
12776,F,221,26,6,58,0,1,2,2,0.073275862,1,3,4,0
13679,M,228,28,8,62,0,1,2,2,0.073275862,1,3,4,0
13709,F,230,34,6,52,0,1,2,2,0.073275862,1,3,4,0
12156,F,242,24,6,58,0,1,2,2,0.073275862,1,3,4,0
13089,F,199,24,7,54,0,1,1,2,0.08,1,3,4,0
12928,F,212,30,7,62,0,1,2,2,0.073275862,1,3,4,0
12063,M,214,28,8,46,0,1,2,2,0.073275862,1,3,4,0
13103,F,229,20,7,52,0,1,2,2,0.073275862,1,3,4,0
12342,F,192,34,6,52,0,1,1,2,0.08,1,3,4,0
13558,F,222,28,9,60,0,1,2,2,0.073275862,1,3,4,0
12437,F,235,36,8,64,0,1,2,2,0.073275862,1,3,4,0
12411,M,185,24,6,38,0,1,1,2,0.08,1,3,4,0
12667,F,231,24,10,62,0,1,2,2,0.073275862,1,3,5,0
13347,F,183,30,10,54,0,1,1,2,0.08,1,3,5,0
13297,F,184,20,12,78,0,1,1,2,0.08,1,3,5,0
12148,F,214,22,12,78,0,1,2,2,0.073275862,1,3,5,0
12064,M,203,36,11,84,0,1,1,2,0.08,1,3,5,0
13117,M,216,34,11,96,0,1,2,2,0.073275862,1,3,5,0
13971,M,219,28,12,88,0,1,2,2,0.073275862,1,3,5,0
13018,F,193,34,12,99,0,1,1,2,0.08,1,3,5,0
13993,F,191,24,12,64,0,1,1,2,0.08,1,3,5,0
13538,M,276,24,2,28,0,1,2,1,0.037344398,1,4,2,0
12118,M,258,24,2,32,0,1,2,1,0.037344398,1,4,2,0
12474,M,252,24,2,32,0,1,2,1,0.037344398,1,4,2,0
12837,F,291,18,2,20,0,1,2,1,0.037344398,1,4,2,0
12958,F,282,34,2,36,0,1,2,1,0.037344398,1,4,2,0
13426,F,285,30,2,32,0,1,2,1,0.037344398,1,4,2,0
12990,F,246,34,2,40,0,1,2,1,0.037344398,1,4,2,0
13910,F,250,24,2,28,0,1,2,1,0.037344398,1,4,2,0
12082,F,252,30,2,36,0,1,2,1,0.037344398,1,4,2,0
12336,F,267,26,2,28,0,1,2,1,0.037344398,1,4,2,0
13641,F,277,18,2,24,0,1,2,1,0.037344398,1,4,2,0
13706,F,261,22,2,30,0,1,2,1,0.037344398,1,4,2,0
12951,F,275,24,2,32,0,1,2,1,0.037344398,1,4,2,0
13949,F,298,26,2,32,0,1,2,1,0.037344398,1,4,2,0
13839,F,286,32,2,38,0,1,2,1,0.037344398,1,4,2,0
12220,F,260,20,2,22,0,1,2,1,0.037344398,1,4,2,0
12312,F,249,18,2,26,0,1,2,1,0.037344398,1,4,2,0
12359,F,294,28,2,30,0,1,2,1,0.037344398,1,4,2,0
12036,F,266,22,2,26,0,1,2,1,0.037344398,1,4,2,0
13125,F,283,18,2,22,0,1,2,1,0.037344398,1,4,2,0
12035,F,283,24,2,30,0,1,2,1,0.037344398,1,4,2,0
12840,F,284,20,2,26,0,1,2,1,0.037344398,1,4,2,0
13096,M,286,22,2,30,0,1,2,1,0.037344398,1,4,2,0
12223,M,296,30,2,32,0,1,2,1,0.037344398,1,4,2,0
13555,F,247,32,2,40,0,1,2,1,0.037344398,1,4,2,0
12635,F,248,34,2,42,0,1,2,1,0.037344398,1,4,2,0
12960,F,260,30,2,38,0,1,2,1,0.037344398,1,4,2,0
12320,F,289,30,4,44,0,1,2,2,0.073275862,1,4,3,0
12334,M,250,22,3,36,0,1,2,1,0.037344398,1,4,3,0
13321,F,244,26,4,36,0,1,2,2,0.073275862,1,4,3,0
13317,M,265,30,4,44,0,1,2,2,0.073275862,1,4,3,0
12157,F,252,30,4,42,0,1,2,2,0.073275862,1,4,3,0
12817,F,258,24,5,48,0,1,2,2,0.073275862,1,4,3,0
12375,M,264,26,11,64,0,1,2,2,0.073275862,1,4,5,0
12490,F,266,26,12,68,0,1,2,2,0.073275862,1,4,5,0
13174,F,299,22,11,78,0,1,2,2,0.073275862,1,4,5,0
12957,F,278,24,12,78,0,1,2,2,0.073275862,1,4,5,0
12180,F,256,30,12,80,0,1,2,2,0.073275862,1,4,5,0
12517,M,268,22,11,70,0,1,2,2,0.073275862,1,4,5,0
13754,F,279,20,11,74,0,1,2,2,0.073275862,1,4,5,0
12453,M,285,26,11,60,0,1,2,2,0.073275862,1,4,5,0
13262,M,249,24,11,64,0,1,2,2,0.073275862,1,4,5,0
13060,F,307,34,1,34,0,1,2,1,0.037344398,1,5,1,0
14001,F,311,26,1,26,0,1,2,1,0.037344398,1,5,1,0
12763,F,302,18,1,18,0,1,2,1,0.037344398,1,5,1,0
12469,M,308,28,1,28,0,1,2,1,0.037344398,1,5,1,0
13180,M,308,18,1,18,0,1,2,1,0.037344398,1,5,1,0
13624,M,362,22,5,34,0,1,2,2,0.073275862,1,5,3,0
12591,M,326,22,4,38,0,1,2,2,0.073275862,1,5,3,0
12240,F,301,22,3,30,0,1,2,1,0.037344398,1,5,3,0
12057,F,342,28,5,42,0,1,2,2,0.073275862,1,5,3,0
12737,F,308,18,5,38,0,1,2,2,0.073275862,1,5,3,0
12165,M,318,36,3,42,0,1,2,1,0.037344398,1,5,3,0
12360,M,329,32,4,42,0,1,2,2,0.073275862,1,5,3,0
12619,F,326,34,5,48,0,1,2,2,0.073275862,1,5,3,0
12697,F,311,30,5,58,0,1,2,2,0.073275862,1,5,3,0
12515,M,99,14,2,16,0,1,1,1,0.031884058,2,1,2,0
13810,F,39,16,2,22,0,1,1,1,0.031884058,2,1,2,0
12366,F,35,16,2,20,0,1,1,1,0.031884058,2,1,2,0
12604,F,44,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13406,M,51,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13140,F,54,16,2,20,0,1,1,1,0.031884058,2,1,2,0
13484,F,77,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13389,M,112,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13025,F,101,16,2,24,0,1,1,1,0.031884058,2,1,2,0
13640,F,97,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13007,F,82,16,2,22,0,1,1,1,0.031884058,2,1,2,0
13287,F,75,16,2,20,0,1,1,1,0.031884058,2,1,2,0
13000,F,69,16,2,22,0,1,1,1,0.031884058,2,1,2,0
13626,M,42,16,2,22,0,1,1,1,0.031884058,2,1,2,0
12406,F,103,14,2,18,0,1,1,1,0.031884058,2,1,2,0
13581,F,108,14,2,16,0,1,1,1,0.031884058,2,1,2,0
13380,F,84,14,2,22,0,1,1,1,0.031884058,2,1,2,0
13413,F,58,16,2,20,0,1,1,1,0.031884058,2,1,2,0
13487,M,35,14,2,16,0,1,1,1,0.031884058,2,1,2,0
12315,M,60,16,2,24,0,1,1,1,0.031884058,2,1,2,0
13126,F,68,14,2,16,0,1,1,1,0.031884058,2,1,2,0
13647,F,40,14,2,22,0,1,1,1,0.031884058,2,1,2,0
12572,F,98,16,2,24,0,1,1,1,0.031884058,2,1,2,0
12284,F,56,14,2,22,0,1,1,1,0.031884058,2,1,2,0
12081,M,109,14,2,20,0,1,1,1,0.031884058,2,1,2,0
13796,F,38,14,2,18,0,1,1,1,0.031884058,2,1,2,0
12725,F,93,14,2,16,0,1,1,1,0.031884058,2,1,2,0
12948,F,105,16,2,22,0,1,1,1,0.031884058,2,1,2,0
12979,F,40,14,2,22,0,1,1,1,0.031884058,2,1,2,0
12443,M,113,14,2,20,0,1,1,1,0.031884058,2,1,2,0
12135,M,42,14,2,20,0,1,1,1,0.031884058,2,1,2,0
12233,F,75,14,2,22,0,1,1,1,0.031884058,2,1,2,0
12229,F,90,16,2,18,0,1,1,1,0.031884058,2,1,2,0
13157,M,33,14,2,16,0,1,1,1,0.031884058,2,1,2,0
12470,M,61,16,2,20,0,1,1,1,0.031884058,2,1,2,0
12669,F,106,16,2,24,0,1,1,1,0.031884058,2,1,2,0
12018,M,153,14,10,64,0,1,1,2,0.08,2,2,5,0
13941,F,163,16,10,40,0,1,1,2,0.08,2,2,5,0
12464,F,178,16,11,72,0,1,1,2,0.08,2,2,5,0
13216,F,216,14,9,66,0,1,2,2,0.073275862,2,3,4,0
12383,F,218,14,8,48,0,1,2,2,0.073275862,2,3,4,0
12120,F,240,16,8,52,0,1,2,2,0.073275862,2,3,4,0
13458,M,198,16,8,34,0,1,1,2,0.08,2,3,4,0
13852,F,182,14,8,52,0,1,1,2,0.08,2,3,4,0
13265,M,210,16,6,32,0,1,2,2,0.073275862,2,3,4,0
12871,F,186,14,9,48,0,1,1,2,0.08,2,3,4,0
13666,F,205,16,8,56,0,1,1,2,0.08,2,3,4,0
12863,F,217,14,8,48,0,1,2,2,0.073275862,2,3,4,0
13947,F,195,16,6,52,0,1,1,2,0.08,2,3,4,0
13141,F,213,16,6,46,0,1,2,2,0.073275862,2,3,4,0
13969,F,216,16,8,50,0,1,2,2,0.073275862,2,3,4,0
12690,M,193,14,7,46,0,1,1,2,0.08,2,3,4,0
13830,F,251,14,3,30,0,1,2,1,0.037344398,2,4,3,0
13625,F,288,16,5,32,0,1,2,2,0.073275862,2,4,3,0
13925,M,271,16,3,26,0,1,2,1,0.037344398,2,4,3,0
12549,F,296,16,5,28,0,1,2,2,0.073275862,2,4,3,0
13958,F,296,16,4,28,0,1,2,2,0.073275862,2,4,3,0
12529,F,268,14,3,24,0,1,2,1,0.037344398,2,4,3,0
13012,F,256,16,4,36,0,1,2,2,0.073275862,2,4,3,0
13819,F,294,16,3,22,0,1,2,1,0.037344398,2,4,3,0
13824,F,258,16,4,30,0,1,2,2,0.073275862,2,4,3,0
12781,F,273,16,3,22,0,1,2,1,0.037344398,2,4,3,0
13042,F,281,14,3,22,0,1,2,1,0.037344398,2,4,3,0
12695,F,261,14,4,34,0,1,2,2,0.073275862,2,4,3,0
12175,F,252,16,3,30,0,1,2,1,0.037344398,2,4,3,0
12293,F,258,14,10,66,0,1,2,2,0.073275862,2,4,5,0
12987,F,244,14,10,68,0,1,2,2,0.073275862,2,4,5,0
12241,F,295,16,11,80,0,1,2,2,0.073275862,2,4,5,0
13737,F,273,16,10,70,0,1,2,2,0.073275862,2,4,5,0
13356,F,296,14,11,54,0,1,2,2,0.073275862,2,4,5,0
12902,F,284,14,10,36,0,1,2,2,0.073275862,2,4,5,0
13792,F,245,16,10,48,0,1,2,2,0.073275862,2,4,5,0
12101,F,291,16,12,52,0,1,2,2,0.073275862,2,4,5,0
13232,F,274,14,11,68,0,1,2,2,0.073275862,2,4,5,0
13699,M,312,14,1,14,0,1,2,1,0.037344398,2,5,1,0
12540,F,300,14,1,14,0,1,2,1,0.037344398,2,5,1,0
13579,F,300,14,1,14,0,1,2,1,0.037344398,2,5,1,0
13296,F,309,16,1,16,0,1,2,1,0.037344398,2,5,1,0
13319,F,312,16,1,16,0,1,2,1,0.037344398,2,5,1,0
12977,F,312,14,1,14,0,1,2,1,0.037344398,2,5,1,0
12056,F,306,16,1,16,0,1,2,1,0.037344398,2,5,1,0
12397,M,307,16,1,16,0,1,2,1,0.037344398,2,5,1,0
13936,F,300,14,1,14,0,1,2,1,0.037344398,2,5,1,0
12052,F,300,14,1,14,0,1,2,1,0.037344398,2,5,1,0
13252,M,301,16,2,22,0,1,2,1,0.037344398,2,5,2,0
12997,F,316,16,2,22,0,1,2,1,0.037344398,2,5,2,0
13701,F,307,16,2,24,0,1,2,1,0.037344398,2,5,2,0
13960,F,305,14,2,18,0,1,2,1,0.037344398,2,5,2,0
12486,F,302,16,2,22,0,1,2,1,0.037344398,2,5,2,0
12225,F,305,14,2,22,0,1,2,1,0.037344398,2,5,2,0
13112,F,329,16,2,20,0,1,2,1,0.037344398,2,5,2,0
12703,F,303,16,2,20,0,1,2,1,0.037344398,2,5,2,0
12025,F,315,16,2,18,0,1,2,1,0.037344398,2,5,2,0
13795,F,328,16,2,20,0,1,2,1,0.037344398,2,5,2,0
12167,F,300,14,2,22,0,1,2,1,0.037344398,2,5,2,0
13526,F,300,16,2,18,0,1,2,1,0.037344398,2,5,2,0
13451,F,307,16,2,18,0,1,2,1,0.037344398,2,5,2,0
13734,F,303,14,2,18,0,1,2,1,0.037344398,2,5,2,0
12802,M,304,16,2,22,0,1,2,1,0.037344398,2,5,2,0
12145,M,305,14,2,18,0,1,2,1,0.037344398,2,5,2,0
12736,F,329,16,2,24,0,1,2,1,0.037344398,2,5,2,0
12060,M,303,14,2,18,0,1,2,1,0.037344398,2,5,2,0
13085,M,317,16,2,22,0,1,2,1,0.037344398,2,5,2,0
12877,F,63,10,2,14,0,2,1,1,0.052511416,3,1,2,0
13860,M,66,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13023,F,44,12,2,16,0,2,1,1,0.052511416,3,1,2,0
13645,F,107,10,2,16,0,2,1,1,0.052511416,3,1,2,0
13090,M,52,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13441,M,79,12,2,20,0,2,1,1,0.052511416,3,1,2,0
13279,F,46,10,2,18,0,2,1,1,0.052511416,3,1,2,0
12590,F,97,12,2,20,0,2,1,1,0.052511416,3,1,2,0
13171,F,31,10,2,16,0,2,1,1,0.052511416,3,1,2,0
13114,F,101,10,2,14,0,2,1,1,0.052511416,3,1,2,0
12866,F,49,10,2,14,0,2,1,1,0.052511416,3,1,2,0
13953,F,40,10,2,18,0,2,1,1,0.052511416,3,1,2,0
12333,M,101,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13225,F,97,10,2,12,0,2,1,1,0.052511416,3,1,2,0
12898,F,103,12,2,14,0,2,1,1,0.052511416,3,1,2,0
13883,F,91,10,2,18,0,2,1,1,0.052511416,3,1,2,0
12789,M,97,12,2,16,0,2,1,1,0.052511416,3,1,2,0
13988,F,47,12,2,18,0,2,1,1,0.052511416,3,1,2,0
12010,F,94,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13022,F,91,12,2,16,0,2,1,1,0.052511416,3,1,2,0
13361,F,72,12,2,18,0,2,1,1,0.052511416,3,1,2,0
13210,F,53,10,2,14,0,2,1,1,0.052511416,3,1,2,0
13840,F,32,12,2,18,0,2,1,1,0.052511416,3,1,2,0
12503,M,90,10,2,14,0,2,1,1,0.052511416,3,1,2,0
13998,F,33,12,2,14,0,2,1,1,0.052511416,3,1,2,0
12172,M,34,10,2,16,0,2,1,1,0.052511416,3,1,2,0
13033,F,42,10,2,16,0,2,1,1,0.052511416,3,1,2,0
12786,M,37,12,2,18,0,2,1,1,0.052511416,3,1,2,0
12833,F,58,10,2,16,0,2,1,1,0.052511416,3,1,2,0
13271,M,92,10,2,14,0,2,1,1,0.052511416,3,1,2,0
12137,F,96,10,2,12,0,2,1,1,0.052511416,3,1,2,0
12936,F,51,12,2,18,0,2,1,1,0.052511416,3,1,2,0
12218,F,87,12,2,14,0,2,1,1,0.052511416,3,1,2,0
12774,M,81,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13600,F,37,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13693,F,40,10,2,16,0,2,1,1,0.052511416,3,1,2,0
13247,M,69,12,2,18,0,2,1,1,0.052511416,3,1,2,0
13461,F,69,12,2,14,0,2,1,1,0.052511416,3,1,2,0
12819,F,101,10,2,18,0,2,1,1,0.052511416,3,1,2,0
12313,F,53,12,2,14,0,2,1,1,0.052511416,3,1,2,0
13447,F,51,10,2,12,0,2,1,1,0.052511416,3,1,2,0
12612,F,34,10,2,12,0,2,1,1,0.052511416,3,1,2,0
12055,M,46,12,2,16,0,2,1,1,0.052511416,3,1,2,0
12912,F,90,12,2,14,0,2,1,1,0.052511416,3,1,2,0
13613,F,72,12,2,20,0,2,1,1,0.052511416,3,1,2,0
13946,M,51,12,2,16,0,2,1,1,0.052511416,3,1,2,0
12557,F,41,12,2,18,0,2,1,1,0.052511416,3,1,2,0
13146,M,56,12,2,16,0,2,1,1,0.052511416,3,1,2,0
12195,F,75,10,2,12,0,2,1,1,0.052511416,3,1,2,0
13027,M,108,10,2,12,0,2,1,1,0.052511416,3,1,2,0
12894,F,42,12,2,18,0,2,1,1,0.052511416,3,1,2,0
13859,F,91,10,4,20,0,2,1,2,0.155339806,3,1,3,0
13911,M,101,12,3,26,0,2,1,1,0.052511416,3,1,3,0
12620,F,57,10,3,20,0,2,1,1,0.052511416,3,1,3,0
12123,F,91,10,5,26,0,2,1,2,0.155339806,3,1,3,0
12702,M,98,12,3,22,0,2,1,1,0.052511416,3,1,3,0
13304,F,96,10,5,26,0,2,1,2,0.155339806,3,1,3,0
12341,M,90,12,3,26,0,2,1,1,0.052511416,3,1,3,0
12299,F,90,10,5,38,0,2,1,2,0.155339806,3,1,3,0
13650,F,88,10,3,26,0,2,1,1,0.052511416,3,1,3,0
13218,F,108,12,7,34,0,2,1,2,0.155339806,3,1,4,0
13429,F,94,10,6,30,0,2,1,2,0.155339806,3,1,4,0
12673,F,110,10,6,28,0,2,1,2,0.155339806,3,1,4,0
12243,M,122,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13686,F,129,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13093,M,177,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12839,F,156,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13417,F,158,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12683,M,142,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12674,F,121,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13259,F,131,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12377,F,153,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13372,F,152,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12484,F,132,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12297,F,123,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13744,F,174,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13246,F,123,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13977,F,137,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12404,F,140,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12564,F,130,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12778,F,121,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13898,F,164,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12373,F,115,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12649,F,143,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12929,F,126,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13031,F,172,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12074,F,146,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13851,M,138,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13207,F,173,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12550,F,124,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12332,M,147,12,1,12,0,2,1,1,0.052511416,3,2,1,0
13345,M,155,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13381,M,180,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12560,M,169,10,1,10,0,2,1,1,0.052511416,3,2,1,0
12048,F,157,12,1,12,0,2,1,1,0.052511416,3,2,1,0
12576,F,161,10,1,10,0,2,1,1,0.052511416,3,2,1,0
13866,M,142,10,1,10,0,2,1,1,0.052511416,3,2,1,0
